-152,233,0
91,116,0
0,0,0
-120,233,0
84,149,1
-23,99,0
-166,219,0
0,0,1
15,258,0
18,277,0
-240,37,0
-100,265,0
0,0,1
116,239,0
140,112,1
138,1,1
-57,260,0
-13,4,1
7,22,1
-179,235,0
236,1,1
-7,39,1
124,124,0
1,41,0
-84,39,1
10,12,1
193,197,0
-11,3,1
7,6,1
231,3,1
-212,140,1
-235,-2,1
84,272,0
0,265,0
75,190,0
114,157,0
-179,187,0
-2,11,1
141,162,1
0,0,1
105,91,0
-73,201,1
-116,258,0
23,23,0
-81,129,1
130,239,0
-10,12,1
20,7,1
129,165,1
130,145,1
-106,170,1
-21,11,0
17,17,1
69,209,1
12,257,1
2,6,1
-221,104,0
0,23,0
-10,4,1
-51,250,0
113,157,0
21,64,1
18,22,1
-114,124,1
-114,113,0
143,34,0
165,131,0
196,189,0
-5,52,0
-240,6,0
94,258,0
17,12,0
-27,4,1
-229,44,1
18,20,1
-4,12,1
-82,249,0
62,254,0
-204,176,0
-57,186,1
118,127,1
77,60,1
-64,201,0
-76,162,0
-122,149,0
-161,228,1
-49,205,1
-191,7,1
-146,225,1
31,85,0
-157,14,0
176,205,0
-180,-8,1
0,26,1
-49,31,1
47,261,0
15,4,1
-34,0,0
100,183,1
12,4,0
-51,194,1
-164,48,0
-161,612,0
-141,222,1
0,0,1
-32,63,1
53,30,0
-198,160,0
65,186,0
-5,61,0
-52,246,1
-73,197,1
-48,165,0
4,34,0
-103,23,0
12,12,1
21,-5,1
-7,-13,1
4,-11,0
9,257,1
-90,239,0
-119,140,0
-175,181,0
0,0,1
7,183,1
113,61,0
143,205,0
163,192,1
-141,119,0
-87,126,0
0,0,0
0,239,0
-158,192,0
135,146,1
152,213,1
214,113,1
118,85,0
-141,216,0
4,168,1
-164,127,0
0,0,1
-130,96,0
-228,44,0
18,143,0
-153,131,0
23,178,0
0,0,0
106,61,0
225,72,1
-130,91,0
0,0,1
125,132,0
0,0,1
-130,220,1
-37,88,1
111,242,1
-15,167,0
138,129,1
-127,216,1
-163,206,1
-95,168,1
-15,-3,0
201,173,0
88,126,1
-163,203,1
-82,126,0
21,268,0
140,222,0
-183,159,0
7,-5,1
-108,239,0
51,88,0
165,64,0
184,19,1
-4,189,0
0,0,1
239,14,1
209,135,1
-59,164,0
31,170,1
0,0,0
-60,165,0
53,244,0
-2,93,0
130,222,1
72,194,0
234,33,0
-228,-5,1
138,107,1
0,0,0
-89,238,0
0,0,0
-68,197,0
114,112,1
195,33,0
-34,167,0
-52,60,0
-180,66,0
125,50,0
0,0,1
-24,220,1
9,102,0
135,203,0
-23,258,1
-171,203,1
-55,620,0
-185,206,0
129,14,1
0,3,1
-128,269,0
17,22,0
-11,22,0
73,88,1
-37,162,0
-59,165,0
13,6,1
157,227,1
203,192,0
-231,4,0
2,269,1
-30,263,0
-160,143,1
-128,224,0
-117,28,0
77,154,0
206,135,0
65,178,1
88,198,1
9,26,0
-228,23,1
-16,6,1
-228,20,1
0,0,0
-226,28,1
-92,175,1
-90,132,0
-98,198,1
56,146,1
-117,225,1
129,58,1
168,187,0
129,290,1
-4,71,0
-169,197,0
-147,19,0
9,131,1
-11,254,0
241,-10,1
13,25,1
67,252,1
-23,184,0
-5,19,1
-190,195,1
2,9,1
-64,94,1
54,265,1
7,219,0
-228,105,0
171,205,1
6,26,1
203,172,0
9,45,0
0,0,1
0,0,1
17,255,0
-122,220,1
-26,249,0
0,0,1
12,129,0
-133,162,0
146,123,0
-13,244,1
12,4,0
-142,61,0
-174,197,0
10,156,0
-71,209,1
-125,154,1
-13,0,0
157,20,0
7,146,1
31,55,1
236,25,1
130,224,0
141,113,0
-234,22,0
1,99,0
146,173,1
143,222,1
-16,1,1
130,134,1
-57,149,0
-73,176,1
-231,0,1
100,31,0
138,127,1
-98,247,1
-146,211,0
-179,61,0
-11,260,1
0,53,1
2,123,1
-157,192,0
146,140,1
-49,104,0
18,230,0
-23,41,0
133,123,0
17,4,0
-198,151,0
-64,184,0
-229,28,1
-194,47,0
-95,143,1
-75,250,1
165,14,0
-153,6,1
0,254,1
6,12,1
-180,-2,0
233,80,0
86,94,0
0,0,0
0,0,1
-139,108,1
125,1,1
-62,211,1
-16,258,1
140,173,0
-89,11,1
0,0,0
234,17,1
36,61,0
0,0,1
0,0,0
-128,115,0
-106,167,1
42,6,0
-198,-10,1
0,0,0
0,0,0
-234,67,0
0,0,0
32,162,0
0,0,0
152,112,0
-234,4,0
4,148,1
-169,157,1
-215,132,0
-106,217,1
65,137,1
-97,157,0
-196,162,0
-7,37,1
9,19,1
147,208,0
-21,19,0
24,186,1
-11,14,1
43,116,0
9,11,0
-152,332,0
-204,176,0
174,129,0
-160,0,0
-32,156,1
21,11,0
146,219,1
-19,26,0
-109,183,0
-106,135,1
51,213,0
2,249,1
-117,224,1
127,17,0
-92,134,0
203,-3,0
-228,-2,0
-226,0,0
174,1,1
-139,201,0
-120,170,0
20,181,1
135,145,1
177,107,1
43,200,0
83,249,0
-46,705,0
59,239,1
72,238,1
-232,3,1
0,0,0
0,0,1
-2,260,0
0,231,0
-161,75,0
100,233,0
184,97,1
-13,0,1
-51,30,0
-188,176,1
54,252,0
-11,129,1
-62,179,0
187,-6,0
195,4,1
149,203,0
-171,42,1
159,198,1
-8,-11,1
0,-2,1
-163,83,0
133,-30,0
-229,124,1
-160,113,0
-40,159,0
15,135,0
0,0,0
-16,160,1
-76,154,1
0,0,1
-23,252,1
-164,134,0
13,225,1
-97,104,1
195,164,0
-128,168,1
-128,39,0
122,143,1
0,0,0
209,159,1
231,30,1
231,44,0
-101,116,1
-108,170,1
0,0,0
155,145,0
18,201,0
-224,15,1
223,15,0
-76,198,0
0,0,1
170,94,1
103,198,1
-234,-2,0
193,172,1
-150,56,1
236,4,1
91,149,0
-237,0,0
-62,12,1
223,110,1
-41,157,0
-237,-2,1
118,183,0
189,173,0
-51,258,0
-226,25,0
62,48,0
-75,252,0
-41,94,1
-106,260,1
-5,246,0
10,25,1
-10,23,1
-27,85,1
-139,224,1
29,3,0
26,82,0
201,160,1
119,12,1
119,134,0
-95,160,1
103,173,0
-11,9,0
-10,116,0
192,203,1
185,107,0
-19,19,1
-114,134,0
151,217,0
-105,250,0
-34,80,0
0,6,1
102,164,1
-13,23,1
-16,22,0
113,242,0
141,105,1
-103,52,0
-98,168,1
163,201,1
-79,140,0
187,170,1
99,230,0
0,0,1
-152,205,0
47,89,0
132,89,1
-62,190,0
0,0,0
0,0,0
-109,4,0
97,183,1
95,200,0
0,0,1
-2,235,0
-127,216,1
0,0,1
-117,34,0
-122,31,1
-49,242,1
136,45,1
13,167,1
159,14,0
-86,135,1
97,153,1
-152,214,0
-86,201,0
0,15,0
-152,217,0
-215,143,1
160,137,1
166,217,1
130,1,1
237,19,0
-163,159,1
201,194,1
-146,75,0
4,157,1
-193,153,0
204,7,1
-142,231,1
-82,246,0
2,61,1
-4,176,1
23,0,1
-5,17,1
28,203,0
4,82,0
-52,242,0
9,86,1
13,156,1
42,255,1
-92,246,0
86,176,1
130,143,0
174,94,0
7,99,0
-171,115,0
72,102,1
-139,123,0
-139,112,1
17,14,1
48,266,0
1,1,0
231,71,0
-5,149,0
125,19,0
-228,58,0
121,102,1
53,167,1
0,3,0
173,86,0
39,15,0
-34,88,1
88,242,0
151,6,1
-8,3,1
6,113,0
12,15,0
-65,140,1
4,-2,0
99,80,0
15,6,1
-228,-2,0
0,19,1
20,3,1
0,12,0
20,9,0
-27,11,0
121,58,1
-213,113,1
18,1,1
-231,1,1
24,7,1
6,190,1
-26,272,0
-70,192,0
-8,1,1
31,7,1
-152,-10,0
31,28,0
-60,83,0
13,9,1
10,3,1
21,6,1
-4,7,1
127,-5,0
144,78,1
50,11,0
18,0,0
2,34,0
-48,12,1
108,225,1
18,6,1
-10,31,1
58,4,0
21,17,1
151,19,0
28,17,1
152,3,0
189,162,0
61,186,0
106,230,0
31,164,1
50,1,0
-235,0,1
-78,181,0
-62,41,0
69,167,1
-172,149,0
230,-3,0
1,265,1
7,7,1
-60,11,0
-8,4,1
133,77,0
-229,-2,0
-3,12,1
9,269,0
108,134,0
171,-14,0
-10,14,0
6,17,0
59,80,0
31,3,0
-23,203,0
116,-2,1
-202,146,0
163,22,0
7,201,0
-43,77,1
9,153,1
12,9,1
-127,140,0
-229,15,1
-220,118,1
204,178,0
100,37,1
-185,11,0
-68,184,0
144,129,1
78,203,0
-5,116,0
24,197,0
-11,26,0
-93,19,0
32,162,0
12,22,1
-117,247,1
-141,124,1
170,121,1
108,247,0
77,156,0
0,23,1
-19,20,1
138,153,0
6,258,1
-232,23,0
163,126,0
173,195,1
-23,255,0
125,162,1
-134,104,0
-172,201,0
-153,198,0
-60,249,1
-2,30,1
-125,99,0
-82,129,0
-2,36,1
-19,67,1
-37,108,0
121,179,1
-164,30,1
181,200,0
-111,102,0
-112,48,0
-221,36,0
-114,153,1
-229,1,1
-228,6,0
-122,172,1
-2,258,0
138,118,1
24,67,1
77,50,1
-64,89,0
106,31,1
-112,187,0
155,222,0
-75,151,0
7,30,0
89,64,0
-8,23,0
102,47,0
34,19,1
-10,0,1
-158,3,0
-16,6,1
72,4,0
-8,9,1
-48,250,0
15,112,0
9,7,1
7,11,0
147,102,0
-2,20,1
61,165,0
37,28,0
23,9,1
0,22,1
-108,63,0
-128,214,0
182,127,0
-13,0,1
233,0,1
-198,30,0
58,238,1
15,23,1
-193,159,0
209,132,1
-38,17,0
-171,190,1
7,233,0
-196,112,1
-26,20,1
237,72,0
162,88,0
181,170,1
-78,238,1
-7,86,0
-4,11,1
21,17,1
-32,187,1
-106,181,0
-35,170,1
0,263,1
13,200,1
34,60,0
-93,145,1
143,110,1
-226,34,0
-8,165,1
-182,228,1
70,39,0
121,181,1
-4,23,0
18,7,1
-155,0,0
163,225,0
83,159,0
43,34,1
-114,17,1
15,83,0
-147,206,1
138,101,1
185,184,0
15,20,1
6,108,0
59,19,1
-79,261,0
92,241,1
59,88,0
-100,153,0
-169,178,0
-18,6,0
42,151,1
20,14,1
28,7,0
20,-3,1
-221,105,0
129,159,1
-225,12,1
10,23,0
-84,162,1
-147,83,1
64,164,1
168,186,1
226,47,1
147,9,1
-161,105,1
12,4,0
91,228,0
-179,167,1
48,189,1
157,88,1
-21,4,1
121,222,0
75,126,0
-34,145,1
151,200,1
-182,17,1
103,168,0
24,12,0
17,146,1
-26,15,0
56,6,1
118,228,0
-221,115,1
61,11,0
42,179,0
130,206,1
-11,6,1
72,250,0
149,89,0
-134,124,0
-106,69,0
-205,4,1
-106,238,0
54,187,0
17,181,0
103,151,0
237,1,0
17,20,1
-16,9,0
236,-10,0
121,351,0
0,167,0
247,11,0
0,75,0
2,30,0
59,39,0
-78,247,1
-18,115,0
86,179,0
241,-2,1
58,67,0
-11,25,0
-229,20,0
21,17,1
-2,252,1
149,135,0
239,4,1
-182,175,0
42,192,1
15,0,1
173,17,0
10,-2,0
-51,252,0
-164,119,1
-160,89,0
236,37,0
187,123,0
7,162,0
-11,6,1
-18,257,0
15,6,0
-21,198,1
-38,194,1
10,121,0
-166,137,0
170,19,0
-67,179,0
171,190,1
-92,238,1
-90,246,1
3,9,1
171,31,1
-43,83,0
220,116,1
51,255,0
17,6,1
-105,137,0
-138,151,1
-18,12,1
2,53,1
-19,12,1
-65,250,0
151,165,1
-81,154,0
78,153,0
-23,15,0
-16,23,0
-155,123,1
-231,36,1
24,14,1
-240,26,0
-147,56,0
-79,123,0
12,33,0
-196,168,1
143,74,1
-231,1,0
-232,23,1
149,198,0
-105,64,0
-234,0,1
-19,15,1
-92,132,0
-190,1,1
-27,7,0
163,140,1
43,22,0
-199,20,1
-133,145,0
125,143,1
-43,6,1
184,184,0
-243,4,1
171,222,0
-109,235,1
127,175,0
-4,11,0
-64,249,0
-84,246,1
-89,176,1
239,28,1
-10,246,0
-116,148,0
17,15,1
-7,118,1
23,250,0
20,15,0
-122,214,0
-210,-10,0
166,184,0
-24,203,0
195,145,0
-7,135,0
-54,255,0
-123,217,1
94,241,0
-228,33,0
143,443,0
122,230,0
114,146,1
56,197,0
160,123,0
-155,-6,1
-122,135,1
-76,37,1
-234,4,0
244,12,1
-27,254,1
-171,187,1
-125,134,0
-57,15,1
-108,239,0
4,50,1
-5,0,0
241,3,1
10,23,0
47,30,0
-128,329,0
-8,7,0
-160,45,0
-131,214,1
-196,178,0
-163,99,1
80,250,0
-2,48,0
220,129,0
-7,23,0
17,17,0
18,261,1
-95,137,1
174,179,1
-155,110,0
31,22,1
132,20,1
114,101,0
-172,173,0
100,145,1
235,8,0
-158,192,0
116,74,0
73,17,1
-149,47,0
2,28,0
39,198,1
94,168,1
51,249,0
144,168,0
-168,446,0
-67,168,0
-4,3,1
75,4,0
6,135,1
-149,201,1
234,42,1
-41,220,1
-4,-2,1
50,156,1
73,252,1
-70,25,1
-5,263,0
-131,219,0
-109,119,1
39,176,1
-32,30,0
247,-28,0
-19,4,1
29,179,0
40,12,0
-180,187,1
78,261,0
-117,131,0
176,321,0
-194,1,1
67,216,1
-146,227,1
45,31,1
9,19,1
19,16,1
127,168,0
122,34,1
138,235,0
78,247,1
-119,173,1
1,260,0
-217,110,0
6,12,1
114,227,0
12,260,1
47,217,0
154,80,1
146,115,1
-163,225,0
-18,89,0
-228,31,1
42,91,0
12,156,1
129,116,0
234,63,0
-141,11,0
-13,14,0
32,187,1
-202,31,1
-11,78,1
-90,15,1
-8,157,0
160,1,0
99,176,1
176,17,1
-150,64,0
-7,64,1
56,250,0
-172,337,0
-166,183,1
-5,63,1
-5,3,1
132,123,1
94,242,1
-103,228,0
1,6,0
1,213,0
-237,6,1
144,82,1
177,214,1
-105,241,1
31,41,0
-146,148,1
-138,170,0
201,160,0
23,263,1
138,118,1
168,195,0
116,227,1
20,7,1
4,7,0
6,14,1
226,124,0
-78,242,0
-232,-11,0
13,3,1
78,246,1
45,19,1
103,101,0
-8,9,1
73,244,0
132,15,0
100,197,0
140,94,1
-7,4,1
-122,228,1
80,107,1
-92,235,0
-97,239,1
-164,33,1
40,28,0
-64,183,0
-48,200,1
-119,121,0
-98,154,1
-234,17,1
-190,154,0
-52,75,0
20,19,0
-175,173,1
64,23,1
0,14,1
64,34,1
151,82,1
154,113,1
140,236,0
-79,170,0
-160,217,0
-174,-2,1
19,12,0
97,183,1
119,181,1
157,22,0
-7,3,1
-224,25,0
155,129,1
-56,201,0
72,25,1
239,23,0
-71,255,0
48,47,1
-194,170,0
-168,205,0
97,179,0
12,17,1
159,192,0
160,201,1
-59,37,1
-130,64,1
-119,115,0
241,-8,0
-89,148,1
106,61,1
77,15,0
-93,179,1
-71,33,0
7,12,1
168,190,1
160,186,1
80,17,0
-139,222,0
-123,138,0
99,12,1
-123,162,0
-54,116,1
28,7,0
-234,7,1
-111,6,1
-123,235,0
43,94,1
20,269,1
12,7,0
-133,78,1
-235,7,0
193,23,0
-111,129,1
-117,126,1
-90,127,1
236,61,0
23,9,1
20,0,1
-201,153,1
233,113,1
237,12,1
184,-16,0
226,-10,0
-108,214,0
-215,9,0
-15,0,0
179,176,0
-24,0,1
1,4,0
-174,134,1
121,159,1
20,20,1
-100,162,1
237,47,1
163,201,0
-131,127,0
144,135,1
-11,0,1
111,162,1
-78,249,0
165,56,0
-187,183,0
-7,123,0
-13,19,1
152,3,0
12,146,0
0,-2,1
110,231,1
-5,17,1
189,56,1
-77,6,0
133,23,1
-16,11,1
-150,170,0
24,183,1
0,526,0
-232,6,0
-239,25,1
-75,195,1
-164,132,0
6,86,0
-119,209,1
146,48,1
-119,213,1
-120,219,1
67,60,0
9,205,0
124,246,0
-7,184,0
177,209,0
110,201,0
114,241,1
228,131,1
141,148,0
124,225,1
0,58,1
144,63,0
-111,61,1
245,1,1
146,36,1
-32,254,0
18,-5,0
108,236,0
-163,203,0
-48,104,0
-224,55,1
20,11,1
-146,-10,1
0,-13,1
7,14,0
21,52,1
108,242,1
168,194,1
152,201,0
149,4,0
-161,52,1
12,134,0
26,-3,0
177,0,1
114,241,0
177,213,0
209,61,0
163,85,1
4,244,1
18,249,0
-21,64,0
9,118,0
50,216,0
163,-10,1
140,201,0
-223,110,0
13,0,1
20,-13,1
166,67,0
-109,53,0
102,200,1
-153,48,0
-4,-5,1
-183,30,1
-56,127,0
138,-25,0
-123,77,1
-119,230,0
118,113,1
-2,0,1
151,153,0
198,154,1
-106,227,0
-57,246,0
-235,69,1
-18,53,1
-243,60,1
-152,30,0
0,1,1
-161,12,1
-7,9,1
13,23,0
-37,203,0
48,50,1
-188,22,1
-7,20,0
75,241,0
-4,69,1
130,42,1
-21,80,0
-5,310,0
-196,131,0
23,17,1
-27,7,0
1,127,0
20,266,1
18,15,1
181,-5,1
83,206,0
-224,-6,1
-19,9,1
-114,219,0
40,104,0
-22,14,0
-164,82,0
-231,-11,0
-187,154,0
218,137,0
-49,44,0
18,172,1
-185,176,0
-231,34,1
200,149,0
122,241,1
-11,0,0
84,146,0
-37,249,0
-114,244,0
132,132,0
-191,108,1
215,145,1
-163,203,1
10,19,1
18,222,0
-26,15,1
135,146,0
-163,198,1
-23,242,1
20,-3,1
171,45,0
0,89,0
-79,131,0
-84,148,0
247,19,0
-90,186,1
10,64,1
214,230,0
181,184,1
9,261,1
204,45,1
-21,252,0
-133,154,1
54,244,0
-223,47,0
-232,22,1
-8,64,1
-221,107,1
-86,189,0
-240,28,1
39,20,0
225,48,1
-71,250,1
59,14,0
-2,25,0
9,3,1
15,71,0
-224,22,1
-34,254,1
50,195,1
62,181,0
24,37,0
-11,7,0
-59,261,0
-92,265,0
206,-11,1
136,39,1
-23,19,1
-89,227,0
125,214,1
-97,153,0
207,72,1
-155,-8,0
97,228,1
-226,-17,0
127,153,0
100,159,0
-106,228,0
70,187,1
67,36,0
-209,20,0
-127,211,0
48,242,0
-112,23,0
32,187,0
78,167,1
-57,211,1
-224,99,1
42,17,0
-49,208,0
-7,1,0
-87,189,1
4,206,0
-103,28,0
14,3,0
-152,201,1
13,186,1
-168,173,0
31,157,1
26,6,0
-79,3,0
155,0,1
-144,93,0
-16,11,1
6,91,0
-24,17,0
-62,242,0
9,48,0
-16,250,1
-92,170,0
-62,28,1
198,89,0
23,12,1
-229,108,1
10,123,1
236,6,1
0,6,1
-171,197,1
-62,28,0
-226,-10,1
13,17,0
-4,45,0
244,0,1
12,153,1
50,249,0
135,151,0
-228,0,0
-226,6,1
-183,186,0
-172,15,1
-37,119,0
-18,153,0
155,121,1
-229,45,0
69,121,0
-67,252,0
168,17,0
-1,-1,0
29,48,1
-228,45,1
-169,7,1
-2,-2,1
-65,56,0
88,0,1
114,224,0
32,7,0
225,23,1
159,184,1
15,197,0
13,-11,1
-16,7,1
17,-2,1
-56,224,1
159,39,0
159,-2,0
0,20,0
-224,6,1
-223,22,1
163,187,0
103,217,0
-21,0,0
47,23,0
-232,12,0
-26,9,0
72,91,0
140,167,0
170,190,1
-158,198,0
236,14,0
105,23,0
20,3,1
171,203,0
-19,1,0
-16,-3,0
113,225,0
100,148,1
83,241,0
7,72,0
-123,143,1
-7,22,0
-26,15,0
-180,175,0
-111,236,1
-196,1,0
-229,33,1
136,186,0
-62,134,0
0,134,0
89,67,0
195,-3,1
111,222,1
-103,164,1
32,6,0
187,19,0
10,1,1
-185,86,0
-11,-2,1
129,206,1
-196,156,0
-100,184,1
-119,135,0
-160,225,0
75,6,1
13,213,1
-5,167,0
13,12,0
-125,135,0
-24,162,0
13,55,0
177,214,0
-175,184,0
24,192,1
10,20,1
36,197,0
214,30,1
231,138,1
20,86,1
-136,116,0
48,37,0
-9,17,0
100,160,0
-95,242,0
102,254,1
13,11,1
130,129,0
32,271,0
4,47,1
1,19,1
-86,132,1
155,126,1
34,208,1
231,19,1
-175,195,0
146,208,1
-7,4,1
-8,-11,1
